REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RD,BLEND_NO_COLL,1,2041,0.910547474383495
RD,BLEND_NO_COLL,1,2042,0.937666851456306
RD,BLEND_NO_COLL,1,2043,0.964827997420486
RD,BLEND_NO_COLL,1,2044,0.991869524091837
RD,BLEND_NO_COLL,1,2045,1.01905278028133
RD,BLEND_NO_COLL,1,2046,1.04917911594504
RD,BLEND_NO_COLL,1,2047,1.07936423772282
RD,BLEND_NO_COLL,1,2048,1.1097098803031695
RD,BLEND_NO_COLL,1,2049,1.14009110113771
RD,BLEND_NO_COLL,1,2050,1.17049553923657
RD,INORG_SS,1,2018,0.2412
RD,INORG_SS,1,2019,0.2518
RD,INORG_SS,1,2020,0.2341
RD,INORG_SS,1,2021,0.2574
RD,INORG_SS,1,2022,0.2742
RD,INORG_SS,1,2023,0.2842
RD,INORG_SS,1,2024,0.2923999999999999
RD,INORG_SS,1,2025,0.323251336097029
RD,INORG_SS,1,2026,0.3297250473094159
RD,INORG_SS,1,2027,0.335915939321326
RD,INORG_SS,1,2028,0.3410841895199919
RD,INORG_SS,1,2029,0.3468814949383199
RD,INORG_SS,1,2030,0.352728200805136
RD,INORG_SS,1,2031,0.3600553317677739
RD,INORG_SS,1,2032,0.367067506376042
RD,INORG_SS,1,2033,0.3737679904463809
RD,INORG_SS,1,2034,0.3801606105052979
RD,INORG_SS,1,2035,0.38624968246822
RD,INORG_SS,1,2036,0.3947092984865089
RD,INORG_SS,1,2037,0.4029414524996959
RD,INORG_SS,1,2038,0.410945317345151
RD,INORG_SS,1,2039,0.4187205221592669
RD,INORG_SS,1,2040,0.426267114976345
RD,INORG_SS,1,2041,0.436377513698644
RD,INORG_SS,1,2042,0.446347426973744
RD,INORG_SS,1,2043,0.45617333489636
RD,INORG_SS,1,2044,0.4658520581624929
RD,INORG_SS,1,2045,0.4753807403321089
RD,INORG_SS,1,2046,0.4876282622805829
RD,INORG_SS,1,2047,0.499829399648412
RD,INORG_SS,1,2048,0.511979286145614
RD,INORG_SS,1,2049,0.5240732727189669
RD,INORG_SS,1,2050,0.536106920965947
RD,NO_SS,1,2018,3.7782
RD,NO_SS,1,2019,3.9451
RD,NO_SS,1,2020,3.66820599835434
RD,NO_SS,1,2021,4.0326
RD,NO_SS,1,2022,4.296456830215339
RD,NO_SS,1,2023,4.4519114760756695
RD,NO_SS,1,2024,4.5809
RD,NO_SS,1,2025,5.02494917690756
RD,NO_SS,1,2026,5.22495886950342
RD,NO_SS,1,2027,5.424374103915009
RD,NO_SS,1,2028,5.61716378642246
RD,NO_SS,1,2029,5.81568033597716
RD,NO_SS,1,2030,6.0159937608973
RD,NO_SS,1,2031,6.2293335926923
RD,NO_SS,1,2032,6.44156460490324
RD,NO_SS,1,2033,6.65242450614242
RD,NO_SS,1,2034,6.86200747282355
RD,NO_SS,1,2035,7.07006940819567
RD,NO_SS,1,2036,7.299852900895819
RD,NO_SS,1,2037,7.5291602238511
RD,NO_SS,1,2038,7.75786930755448
RD,NO_SS,1,2039,7.985858154421892
RD,NO_SS,1,2040,8.21301874938719
RD,NO_SS,1,2041,8.464815785579459
RD,NO_SS,1,2042,8.717064724885539
RD,NO_SS,1,2043,8.96939681065676
RD,NO_SS,1,2044,9.22184261746995
RD,NO_SS,1,2045,9.4741667141429
RD,NO_SS,1,2046,9.753731339243169
RD,NO_SS,1,2047,10.0343992468492
RD,NO_SS,1,2048,10.31607777308
RD,NO_SS,1,2049,10.598668896231
RD,NO_SS,1,2050,10.8823917006103
RD,WWWT,1,2018,0.4013999999999999
RD,WWWT,1,2019,0.4190999999999999
RD,WWWT,1,2020,0.3896999999999999
RD,WWWT,1,2021,0.4284
RD,WWWT,1,2022,0.4563999999999999
RD,WWWT,1,2023,0.4728999999999999
RD,WWWT,1,2024,0.4865999999999999
RD,WWWT,1,2025,0.541197609449463
RD,WWWT,1,2026,0.555250878717596
RD,WWWT,1,2027,0.568904117376124
RD,WWWT,1,2028,0.580887629036974
RD,WWWT,1,2029,0.593999599875422
RD,WWWT,1,2030,0.6072583794094099
RD,WWWT,1,2031,0.623140659894378
RD,WWWT,1,2032,0.638561608324068
RD,WWWT,1,2033,0.6535167998673659
RD,WWWT,1,2034,0.6680031870184379
RD,WWWT,1,2035,0.682018984364478
RD,WWWT,1,2036,0.700262917816575
RD,WWWT,1,2037,0.718272037070756
RD,WWWT,1,2038,0.7359273348313728
RD,WWWT,1,2039,0.753257397144584
RD,WWWT,1,2040,0.770255100641616
RD,WWWT,1,2041,0.7919813834311888
RD,WWWT,1,2042,0.813565747516319
RD,WWWT,1,2043,0.834996282772062
RD,WWWT,1,2044,0.856261738357272
RD,WWWT,1,2045,0.877311193378986
RD,WWWT,1,2046,0.903576347184832
RD,WWWT,1,2047,0.929808113631486
RD,WWWT,1,2048,0.956159833243661
RD,WWWT,1,2049,0.982493561127252
RD,WWWT,1,2050,1.00883926125821
RD,WWWOT,1,2018,0.792
RD,WWWOT,1,2019,0.8269999999999998
RD,WWWOT,1,2020,0.7689232648273201
RD,WWWOT,1,2021,0.8453324567077399
RD,WWWOT,1,2022,0.90066152753337
RD,WWWOT,1,2023,0.9332862250964
RD,WWWOT,1,2024,0.96031520812255
RD,WWWOT,1,2025,1.04668451380838
RD,WWWOT,1,2026,1.09406448543531
RD,WWWOT,1,2027,1.14135110965039
RD,WWWOT,1,2028,1.18810331259549
RD,WWWOT,1,2029,1.23578166464104
RD,WWWOT,1,2030,1.28371581022162
RD,WWWOT,1,2031,1.333333286873
RD,WWWOT,1,2032,1.38294923987627
RD,WWWOT,1,2033,1.43264234019642
RD,WWWOT,1,2034,1.48225655128806
RD,WWWOT,1,2035,1.53187822170627
RD,WWWOT,1,2036,1.58419778889644
RD,WWWOT,1,2037,1.63691867951813
RD,WWWOT,1,2038,1.68952418899242
RD,WWWOT,1,2039,1.74206768135252
RD,WWWOT,1,2040,1.79476654372014
RD,WWWOT,1,2041,1.85086330516162
RD,WWWOT,1,2042,1.90706638605851
RD,WWWOT,1,2043,1.96348423604948
RD,WWWOT,1,2044,2.02010406380177
RD,WWWOT,1,2045,2.07667504110067
RD,WWWOT,1,2046,2.13716096652995
RD,WWWOT,1,2047,2.19779266743339
RD,WWWOT,1,2048,2.2587963600032106
RD,WWWOT,1,2049,2.3198676893867294
RD,WWWOT,1,2050,2.3813754781159098
RD,SEWERWW,1,2018,0.4013999999999999
RD,SEWERWW,1,2019,0.4190999999999999
RD,SEWERWW,1,2020,0.3896999999999999
RD,SEWERWW,1,2021,0.4284
RD,SEWERWW,1,2022,0.4563999999999999
RD,SEWERWW,1,2023,0.4728999999999999
RD,SEWERWW,1,2024,0.4865999999999999
RD,SEWERWW,1,2025,0.541197609449463
RD,SEWERWW,1,2026,0.555250878717596
RD,SEWERWW,1,2027,0.568904117376124
RD,SEWERWW,1,2028,0.580887629036974
RD,SEWERWW,1,2029,0.593999599875422
RD,SEWERWW,1,2030,0.6072583794094099
RD,SEWERWW,1,2031,0.623140659894378
RD,SEWERWW,1,2032,0.638561608324068
RD,SEWERWW,1,2033,0.6535167998673659
RD,SEWERWW,1,2034,0.6680031870184379
RD,SEWERWW,1,2035,0.682018984364478
RD,SEWERWW,1,2036,0.700262917816575
RD,SEWERWW,1,2037,0.718272037070756
RD,SEWERWW,1,2038,0.7359273348313728
RD,SEWERWW,1,2039,0.753257397144584
RD,SEWERWW,1,2040,0.770255100641616
RD,SEWERWW,1,2041,0.7919813834311888
RD,SEWERWW,1,2042,0.813565747516319
RD,SEWERWW,1,2043,0.834996282772062
RD,SEWERWW,1,2044,0.856261738357272
RD,SEWERWW,1,2045,0.877311193378986
RD,SEWERWW,1,2046,0.903576347184832
RD,SEWERWW,1,2047,0.929808113631486
RD,SEWERWW,1,2048,0.956159833243661
RD,SEWERWW,1,2049,0.982493561127252
RD,SEWERWW,1,2050,1.00883926125821
RD,DIRECT_DISC,1,2018,0.792
RD,DIRECT_DISC,1,2019,0.8269999999999998
RD,DIRECT_DISC,1,2020,0.7689232648273201
RD,DIRECT_DISC,1,2021,0.8453324567077399
RD,DIRECT_DISC,1,2022,0.90066152753337
RD,DIRECT_DISC,1,2023,0.9332862250964
RD,DIRECT_DISC,1,2024,0.96031520812255
RD,DIRECT_DISC,1,2025,1.04668451380838
RD,DIRECT_DISC,1,2026,1.09406448543531
RD,DIRECT_DISC,1,2027,1.14135110965039
RD,DIRECT_DISC,1,2028,1.18810331259549
RD,DIRECT_DISC,1,2029,1.23578166464104
RD,DIRECT_DISC,1,2030,1.28371581022162
RD,DIRECT_DISC,1,2031,1.333333286873
RD,DIRECT_DISC,1,2032,1.38294923987627
RD,DIRECT_DISC,1,2033,1.43264234019642
RD,DIRECT_DISC,1,2034,1.48225655128806
RD,DIRECT_DISC,1,2035,1.53187822170627
RD,DIRECT_DISC,1,2036,1.58419778889644
RD,DIRECT_DISC,1,2037,1.63691867951813
RD,DIRECT_DISC,1,2038,1.68952418899242
RD,DIRECT_DISC,1,2039,1.74206768135252
RD,DIRECT_DISC,1,2040,1.79476654372014
RD,DIRECT_DISC,1,2041,1.85086330516162
RD,DIRECT_DISC,1,2042,1.90706638605851
RD,DIRECT_DISC,1,2043,1.96348423604948
RD,DIRECT_DISC,1,2044,2.02010406380177
RD,DIRECT_DISC,1,2045,2.07667504110067
RD,DIRECT_DISC,1,2046,2.13716096652995
RD,DIRECT_DISC,1,2047,2.19779266743339
RD,DIRECT_DISC,1,2048,2.2587963600032106
RD,DIRECT_DISC,1,2049,2.3198676893867294
RD,DIRECT_DISC,1,2050,2.3813754781159098
RD,PROD_CLK_TRAD,1,2018,3.608708
RD,PROD_CLK_TRAD,1,2019,3.765366
RD,PROD_CLK_TRAD,1,2020,3.41847
RD,PROD_CLK_TRAD,1,2021,4.435652
RD,PROD_CLK_TRAD,1,2022,4.415431
RD,PROD_CLK_TRAD,1,2023,4.5153680000000005
RD,PROD_CLK_TRAD,1,2024,4.696335
RD,PROD_CLK_TRAD,1,2025,5.24446526169994
RD,PROD_CLK_TRAD,1,2026,5.60633081444016
RD,PROD_CLK_TRAD,1,2027,5.96391945890764
RD,PROD_CLK_TRAD,1,2028,6.31708719395739
RD,PROD_CLK_TRAD,1,2029,6.66590622004742
RD,PROD_CLK_TRAD,1,2030,7.01037653717772
RD,PROD_CLK_TRAD,1,2031,7.350498145348292
RD,PROD_CLK_TRAD,1,2032,7.686271044559129
RD,PROD_CLK_TRAD,1,2033,8.017764636871219
RD,PROD_CLK_TRAD,1,2034,8.34483971839161
RD,PROD_CLK_TRAD,1,2035,8.66756609095226
RD,PROD_CLK_TRAD,1,2036,8.98594375455319
RD,PROD_CLK_TRAD,1,2037,9.29997270919438
RD,PROD_CLK_TRAD,1,2038,9.609720358081821
RD,PROD_CLK_TRAD,1,2039,9.91505149503256
RD,PROD_CLK_TRAD,1,2040,10.2160339230236
RD,PROD_CLK_TRAD,1,2041,10.5126676420548
RD,PROD_CLK_TRAD,1,2042,10.8049526521264
RD,PROD_CLK_TRAD,1,2043,11.0928889532382
RD,PROD_CLK_TRAD,1,2044,11.3765415499703
RD,PROD_CLK_TRAD,1,2045,11.6557800333916
RD,PROD_CLK_TRAD,1,2046,11.9306698078533
RD,PROD_CLK_TRAD,1,2047,12.2012108733552
RD,PROD_CLK_TRAD,1,2048,12.4674032298974
RD,PROD_CLK_TRAD,1,2049,12.7293098832048
RD,PROD_CLK_TRAD,1,2050,12.9868044220565
RD,PROD_CEM,1,2018,5.4296
RD,PROD_CEM,1,2019,5.6442
RD,PROD_CEM,1,2020,5.169
RD,PROD_CEM,1,2021,6.5624
RD,PROD_CEM,1,2022,6.5347
RD,PROD_CEM,1,2023,6.6716
RD,PROD_CEM,1,2024,6.9195
RD,PROD_CEM,1,2025,7.7126
RD,PROD_CEM,1,2026,8.2565
RD,PROD_CEM,1,2027,8.800499999999998
RD,PROD_CEM,1,2028,9.3444
RD,PROD_CEM,1,2029,9.8883
RD,PROD_CEM,1,2030,10.4322
RD,PROD_CEM,1,2031,10.9761
RD,PROD_CEM,1,2032,11.52
RD,PROD_CEM,1,2033,12.064
RD,PROD_CEM,1,2034,12.6079
RD,PROD_CEM,1,2035,13.1518
RD,PROD_CEM,1,2036,13.6957
RD,PROD_CEM,1,2037,14.2396
RD,PROD_CEM,1,2038,14.7836
RD,PROD_CEM,1,2039,15.3275
RD,PROD_CEM,1,2040,15.8714
RD,PROD_CEM,1,2041,16.4153
RD,PROD_CEM,1,2042,16.9592
RD,PROD_CEM,1,2043,17.5031
RD,PROD_CEM,1,2044,18.0471
RD,PROD_CEM,1,2045,18.591
RD,PROD_CEM,1,2046,19.1349
RD,PROD_CEM,1,2047,19.6788
RD,PROD_CEM,1,2048,20.2227
RD,PROD_CEM,1,2049,20.7667
RD,PROD_CEM,1,2050,21.3106
RD,T5DSLCOM,1,2018,1.130436
RD,T5DSLCOM,1,2019,1.34051519973021
RD,T5DSLCOM,1,2020,1.15598149483875
RD,T5DSLCOM,1,2021,1.3158819494067
RD,T5DSLCOM,1,2022,1.22802746872552
RD,T5DSLCOM,1,2023,1.22254665169204
RD,T5DSLCOM,1,2024,1.26429917581606
RD,T5DSLCOM,1,2025,1.3061603371669
RD,T5DSLCOM,1,2026,1.34694080441192
RD,T5DSLCOM,1,2027,1.38772127165693
RD,T5DSLCOM,1,2028,1.42850173890195
RD,T5DSLCOM,1,2029,1.46928220614696
RD,T5DSLCOM,1,2030,1.51006267339198
RD,T5DSLCOM,1,2031,1.54653323223098
RD,T5DSLCOM,1,2032,1.58300379106998
RD,T5DSLCOM,1,2033,1.61947434990898
RD,T5DSLCOM,1,2034,1.6559449087479798
RD,T5DSLCOM,1,2035,1.69241546758699
RD,T5DSLCOM,1,2036,1.72888602642599
RD,T5DSLCOM,1,2037,1.76535658526499
RD,T5DSLCOM,1,2038,1.8018271441039897
RD,T5DSLCOM,1,2039,1.8382977029429897
RD,T5DSLCOM,1,2040,1.8747682617819896
RD,T5DSLCOM,1,2041,1.90158750048656
RD,T5DSLCOM,1,2042,1.92840673919112
RD,T5DSLCOM,1,2043,1.95522597789569
RD,T5DSLCOM,1,2044,1.98204521660025
RD,T5DSLCOM,1,2045,2.0088644553048094
RD,T5DSLCOM,1,2046,2.03568369400938
RD,T5DSLCOM,1,2047,2.06250293271394
RD,T5DSLCOM,1,2048,2.0893221714185106
RD,T5DSLCOM,1,2049,2.11614141012307
RD,T5DSLCOM,1,2050,2.14296064882763
RD,T5GSLCOM,1,2018,0.03223836
RD,T5GSLCOM,1,2019,0.0011545953256971
RD,T5GSLCOM,1,2020,0.0010665218885846
RD,T5GSLCOM,1,2021,0.001305187115188
RD,T5GSLCOM,1,2022,0.0016135484443297
RD,T5GSLCOM,1,2023,0.0016063470062322
RD,T5GSLCOM,1,2024,0.0016612071148721
RD,T5GSLCOM,1,2025,0.001716209965782
RD,T5GSLCOM,1,2026,0.0017697928547303
RD,T5GSLCOM,1,2027,0.0018233757436786
RD,T5GSLCOM,1,2028,0.001876958632627
RD,T5GSLCOM,1,2029,0.0019305415215754
RD,T5GSLCOM,1,2030,0.0019841244105237
RD,T5GSLCOM,1,2031,0.0020320443593662
RD,T5GSLCOM,1,2032,0.0020799643082087
RD,T5GSLCOM,1,2033,0.0021278842570511
RD,T5GSLCOM,1,2034,0.0021758042058937
RD,T5GSLCOM,1,2035,0.0022237241547361
RD,T5GSLCOM,1,2036,0.0022716441035787
RD,T5GSLCOM,1,2037,0.0023195640524211
RD,T5GSLCOM,1,2038,0.0023674840012637
RD,T5GSLCOM,1,2039,0.0024154039501061
RD,T5GSLCOM,1,2040,0.0024633238989485
RD,T5GSLCOM,1,2041,0.0024985626391169
RD,T5GSLCOM,1,2042,0.002533801379285
RD,T5GSLCOM,1,2043,0.0025690401194533
RD,T5GSLCOM,1,2044,0.0026042788596215
RD,T5GSLCOM,1,2045,0.0026395175997897
RD,T5GSLCOM,1,2046,0.002674756339958
RD,T5GSLCOM,1,2047,0.0027099950801262
RD,T5GSLCOM,1,2048,0.0027452338202943
RD,T5GSLCOM,1,2049,0.0027804725604625
RD,T5GSLCOM,1,2050,0.0028157113006308
RD,T5NGSCOM,1,2018,0.09504036
RD,T5LPGCOM,1,2018,2.09633076
RD,T5LPGCOM,1,2019,2.57732989885163
RD,T5LPGCOM,1,2020,2.26520084281075
RD,T5LPGCOM,1,2021,2.51381917100904
RD,T5LPGCOM,1,2022,2.4881653494429
RD,T5LPGCOM,1,2023,2.4770604031964494
RD,T5LPGCOM,1,2024,2.56165719473646
RD,T5LPGCOM,1,2025,2.64647410137186
RD,T5LPGCOM,1,2026,2.72910136185036
RD,T5LPGCOM,1,2027,2.81172862232886
RD,T5LPGCOM,1,2028,2.89435588280736
RD,T5LPGCOM,1,2029,2.97698314328586
RD,T5LPGCOM,1,2030,3.05961040376436
RD,T5LPGCOM,1,2031,3.1335051521222295
RD,T5LPGCOM,1,2032,3.2073999004801
RD,T5LPGCOM,1,2033,3.28129464883797
RD,T5LPGCOM,1,2034,3.35518939719583
RD,T5LPGCOM,1,2035,3.4290841455537
RD,T5LPGCOM,1,2036,3.5029788939115702
RD,T5LPGCOM,1,2037,3.5768736422694403
RD,T5LPGCOM,1,2038,3.6507683906273
RD,T5LPGCOM,1,2039,3.7246631389851697
RD,T5LPGCOM,1,2040,3.79855788734304
RD,T5LPGCOM,1,2041,3.85289763310816
RD,T5LPGCOM,1,2042,3.9072373788732895
RD,T5LPGCOM,1,2043,3.9615771246384095
RD,T5LPGCOM,1,2044,4.01591687040354
RD,T5LPGCOM,1,2045,4.07025661616866
RD,T5LPGCOM,1,2046,4.12459636193379
RD,T5LPGCOM,1,2047,4.1789361076989096
RD,T5LPGCOM,1,2048,4.23327585346403
RD,T5LPGCOM,1,2049,4.28761559922916
RD,T5LPGCOM,1,2050,4.34195534499428
RD,T5ELECOM,1,2018,16.1066196
RD,T5ELECOM,1,2019,15.85141820049
RD,T5ELECOM,1,2020,15.7968044557813
RD,T5ELECOM,1,2021,17.6971886344105
RD,T5ELECOM,1,2022,18.2137327542812
RD,T5ELECOM,1,2023,18.1324429303438
RD,T5ELECOM,1,2024,18.7517037657719
RD,T5ELECOM,1,2025,19.3725758757576
RD,T5ELECOM,1,2026,19.7402114569572
RD,T5ELECOM,1,2027,20.1078470381568
RD,T5ELECOM,1,2028,20.4754826193564
RD,T5ELECOM,1,2029,20.843118200556
RD,T5ELECOM,1,2030,21.2107537817556
RD,T5ELECOM,1,2031,21.7312481174202
RD,T5ELECOM,1,2032,22.251742453084695
RD,T5ELECOM,1,2033,22.7722367887492
RD,T5ELECOM,1,2034,23.292731124413695
RD,T5ELECOM,1,2035,23.8132254600782
RD,T5ELECOM,1,2036,24.333719795742695
RD,T5ELECOM,1,2037,24.8542141314072
RD,T5ELECOM,1,2038,25.374708467071695
RD,T5ELECOM,1,2039,25.8952028027362
RD,T5ELECOM,1,2040,26.415697138400695
RD,T5ELECOM,1,2041,26.793583249204
RD,T5ELECOM,1,2042,27.1714693600073
RD,T5ELECOM,1,2043,27.5493554708105
RD,T5ELECOM,1,2044,27.9272415816138
RD,T5ELECOM,1,2045,28.305127692417095
RD,T5ELECOM,1,2046,28.6830138032204
RD,T5ELECOM,1,2047,29.0608999140237
RD,T5ELECOM,1,2048,29.438786024827
RD,T5ELECOM,1,2049,29.816672135630295
RD,T5ELECOM,1,2050,30.1945582464336
RD,T5FIRCOM,1,2018,0.02470212
RD,T5FIRCOM,1,2019,0.0025934812963599
RD,T5FIRCOM,1,2020,0.0026267697958692
RD,T5FIRCOM,1,2021,0.0026598029270056
RD,T5FIRCOM,1,2022,0.002681616242827
RD,T5FIRCOM,1,2023,0.002669647904695
RD,T5FIRCOM,1,2024,0.0027608219620524
RD,T5FIRCOM,1,2025,0.0028522332481033
RD,T5FIRCOM,1,2026,0.0029412846464958
RD,T5FIRCOM,1,2027,0.0030303360448882
RD,T5FIRCOM,1,2028,0.0031193874432806
RD,T5FIRCOM,1,2029,0.003208438841673
RD,T5FIRCOM,1,2030,0.0032974902400654
RD,T5FIRCOM,1,2031,0.0033771301874268
RD,T5FIRCOM,1,2032,0.0034567701347882
RD,T5FIRCOM,1,2033,0.0035364100821495
RD,T5FIRCOM,1,2034,0.003616050029511
RD,T5FIRCOM,1,2035,0.0036956899768724
RD,T5FIRCOM,1,2036,0.0037753299242338
RD,T5FIRCOM,1,2037,0.0038549698715951
RD,T5FIRCOM,1,2038,0.0039346098189566
RD,T5FIRCOM,1,2039,0.0040142497663179
RD,T5FIRCOM,1,2040,0.0040938897136793
RD,T5FIRCOM,1,2041,0.0041524542881388
RD,T5FIRCOM,1,2042,0.0042110188625981
RD,T5FIRCOM,1,2043,0.0042695834370577
RD,T5FIRCOM,1,2044,0.0043281480115171
RD,T5FIRCOM,1,2045,0.0043867125859765
RD,T5FIRCOM,1,2046,0.0044452771604359
RD,T5FIRCOM,1,2047,0.0045038417348954
RD,T5FIRCOM,1,2048,0.0045624063093549
RD,T5FIRCOM,1,2049,0.0046209708838142
RD,T5FIRCOM,1,2050,0.0046795354582736
RD,T5DSLIND,1,2018,4.92283944
RD,T5DSLIND,1,2019,7.14324582542041
RD,T5DSLIND,1,2020,6.159915224334649
RD,T5DSLIND,1,2021,7.0119818437995
RD,T5DSLIND,1,2022,6.54382888850542
RD,T5DSLIND,1,2023,6.524619180217529
RD,T5DSLIND,1,2024,6.76372300007304
RD,T5DSLIND,1,2025,7.00402715615426
RD,T5DSLIND,1,2026,7.239685867583699
RD,T5DSLIND,1,2027,7.475344579013139
RD,T5DSLIND,1,2028,7.71100329044258
RD,T5DSLIND,1,2029,7.946662001872019
RD,T5DSLIND,1,2030,8.18232071330146
RD,T5DSLIND,1,2031,8.39592572345274
RD,T5DSLIND,1,2032,8.609530733604009
RD,T5DSLIND,1,2033,8.82313574375529
RD,T5DSLIND,1,2034,9.036740753906567
RD,T5DSLIND,1,2035,9.25034576405784
RD,T5DSLIND,1,2036,9.46395077420912
RD,T5DSLIND,1,2037,9.677555784360388
RD,T5DSLIND,1,2038,9.89116079451167
RD,T5DSLIND,1,2039,10.1047658046629
RD,T5DSLIND,1,2040,10.3183708148142
RD,T5DSLIND,1,2041,10.4774680577499
RD,T5DSLIND,1,2042,10.6365653006855
RD,T5DSLIND,1,2043,10.7956625436212
RD,T5DSLIND,1,2044,10.9547597865569
RD,T5DSLIND,1,2045,11.1138570294925
RD,T5DSLIND,1,2046,11.2729542724282
RD,T5DSLIND,1,2047,11.4320515153639
RD,T5DSLIND,1,2048,11.5911487582995
RD,T5DSLIND,1,2049,11.7502460012352
RD,T5DSLIND,1,2050,11.9093432441709
RD,T5GSLIND,1,2018,0.0008373599999999
RD,T5GSLIND,1,2019,0.0615910274011697
RD,T5GSLIND,1,2020,0.0568928155188027
RD,T5GSLIND,1,2021,0.0696242342109442
RD,T5GSLIND,1,2022,0.0860735395648817
RD,T5GSLIND,1,2023,0.0858208667620748
RD,T5GSLIND,1,2024,0.0889658927780512
RD,T5GSLIND,1,2025,0.0921267072856546
RD,T5GSLIND,1,2026,0.0952264184436986
RD,T5GSLIND,1,2027,0.0983261296017426
RD,T5GSLIND,1,2028,0.101425840759787
RD,T5GSLIND,1,2029,0.104525551917831
RD,T5GSLIND,1,2030,0.107625263075875
RD,T5GSLIND,1,2031,0.110434893279502
RD,T5GSLIND,1,2032,0.1132445234831289
RD,T5GSLIND,1,2033,0.116054153686756
RD,T5GSLIND,1,2034,0.118863783890383
RD,T5GSLIND,1,2035,0.121673414094011
RD,T5GSLIND,1,2036,0.124483044297638
RD,T5GSLIND,1,2037,0.127292674501265
RD,T5GSLIND,1,2038,0.130102304704892
RD,T5GSLIND,1,2039,0.1329119349085189
RD,T5GSLIND,1,2040,0.135721565112146
RD,T5GSLIND,1,2041,0.137814233344737
RD,T5GSLIND,1,2042,0.1399069015773279
RD,T5GSLIND,1,2043,0.141999569809919
RD,T5GSLIND,1,2044,0.14409223804251
RD,T5GSLIND,1,2045,0.146184906275101
RD,T5GSLIND,1,2046,0.1482775745076919
RD,T5GSLIND,1,2047,0.1503702427402829
RD,T5GSLIND,1,2048,0.152462910972874
RD,T5GSLIND,1,2049,0.154555579205465
RD,T5GSLIND,1,2050,0.156648247438056
RD,T5NGSIND,1,2018,3.8330154
RD,T5NGSIND,1,2019,4.03893106370492
RD,T5NGSIND,1,2020,4.22523204628071
RD,T5NGSIND,1,2021,3.34094149834626
RD,T5NGSIND,1,2022,3.87878719874835
RD,T5NGSIND,1,2023,3.8674008419428305
RD,T5NGSIND,1,2024,4.009127169362009
RD,T5NGSIND,1,2025,4.15156498372038
RD,T5NGSIND,1,2026,4.29124925859065
RD,T5NGSIND,1,2027,4.430933533460929
RD,T5NGSIND,1,2028,4.5706178083312
RD,T5NGSIND,1,2029,4.71030208320148
RD,T5NGSIND,1,2030,4.84998635807175
RD,T5NGSIND,1,2031,4.976598528573129
RD,T5NGSIND,1,2032,5.10321069907451
RD,T5NGSIND,1,2033,5.22982286957588
RD,T5NGSIND,1,2034,5.35643504007726
RD,T5NGSIND,1,2035,5.48304721057864
RD,T5NGSIND,1,2036,5.60965938108001
RD,T5NGSIND,1,2037,5.73627155158139
RD,T5NGSIND,1,2038,5.86288372208276
RD,T5NGSIND,1,2039,5.98949589258414
RD,T5NGSIND,1,2040,6.11610806308552
RD,T5NGSIND,1,2041,6.2104113157789
RD,T5NGSIND,1,2042,6.304714568472289
RD,T5NGSIND,1,2043,6.39901782116568
RD,T5NGSIND,1,2044,6.49332107385906
RD,T5NGSIND,1,2045,6.58762432655245
RD,T5NGSIND,1,2046,6.68192757924584
RD,T5NGSIND,1,2047,6.77623083193922
RD,T5NGSIND,1,2048,6.8705340846326095
RD,T5NGSIND,1,2049,6.964837337326
RD,T5NGSIND,1,2050,7.05914059001938
RD,T5LPGIND,1,2018,0.95333436
RD,T5LPGIND,1,2019,2.31572751052059
RD,T5LPGIND,1,2020,2.03527996586255
RD,T5LPGIND,1,2021,2.25866320542568
RD,T5LPGIND,1,2022,2.2356132806267106
RD,T5LPGIND,1,2023,2.22905053583354
RD,T5LPGIND,1,2024,2.3107372186953894
RD,T5LPGIND,1,2025,2.3928339806796
RD,T5LPGIND,1,2026,2.47334368744966
RD,T5LPGIND,1,2027,2.55385339421972
RD,T5LPGIND,1,2028,2.63436310098978
RD,T5LPGIND,1,2029,2.71487280775984
RD,T5LPGIND,1,2030,2.7953825145299
RD,T5LPGIND,1,2031,2.86835786361665
RD,T5LPGIND,1,2032,2.94133321270339
RD,T5LPGIND,1,2033,3.01430856179013
RD,T5LPGIND,1,2034,3.08728391087688
RD,T5LPGIND,1,2035,3.16025925996362
RD,T5LPGIND,1,2036,3.23323460905036
RD,T5LPGIND,1,2037,3.3062099581371
RD,T5LPGIND,1,2038,3.37918530722385
RD,T5LPGIND,1,2039,3.45216065631059
RD,T5LPGIND,1,2040,3.52513600539733
RD,T5LPGIND,1,2041,3.57948949099088
RD,T5LPGIND,1,2042,3.63384297658444
RD,T5LPGIND,1,2043,3.6881964621779906
RD,T5LPGIND,1,2044,3.74254994777155
RD,T5LPGIND,1,2045,3.7969034333651
RD,T5LPGIND,1,2046,3.85125691895866
RD,T5LPGIND,1,2047,3.9056104045522098
RD,T5LPGIND,1,2048,3.95996389014576
RD,T5LPGIND,1,2049,4.01431737573932
RD,T5LPGIND,1,2050,4.06867086133287
RD,T5ELEIND,1,2018,25.35902892
RD,T5ELEIND,1,2019,21.3382377044657
RD,T5ELEIND,1,2020,21.2647199250604
RD,T5ELEIND,1,2021,23.8229042351647
RD,T5ELEIND,1,2022,24.5182452497816
RD,T5ELEIND,1,2023,24.446270822117896
RD,T5ELEIND,1,2024,25.3421386993594
