,Parameter,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,VALUE
24013,RateOfProductionByTechnology,CR,,Techs_Trains_Freight,E6TDFREHEA,,2050.0,All,0.3063306299999999
24014,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2018.0,All,20.85246
24015,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2019.0,All,21.3391
24016,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2020.0,All,20.4511
24017,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2021.0,All,21.260916
24018,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2022.0,All,22.0552
24019,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2023.0,All,22.7227
24020,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2024.0,All,23.3885
24021,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2025.0,All,24.0852
24022,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2026.0,All,24.8151
24023,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2027.0,All,25.5804
24024,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2028.0,All,26.3827
24025,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2029.0,All,27.2238
24026,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2030.0,All,28.1062
24027,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2031.0,All,29.032
24028,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2032.0,All,30.0035
24029,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2033.0,All,31.023300000000003
24030,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2034.0,All,32.094
24031,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2035.0,All,33.2184
24032,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2036.0,All,34.3998
24033,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2037.0,All,35.64108984
24034,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2038.0,All,36.94608881
24035,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2039.0,All,38.31808771
24036,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2040.0,All,39.76128654
24037,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2041.0,All,41.27978529000001
24038,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2042.0,All,42.87778395
24039,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2043.0,All,44.56028253
24040,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2044.0,All,46.332081
24041,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2045.0,All,48.19867937
24042,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2046.0,All,50.16597763
24043,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2047.0,All,52.23967577
24044,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2048.0,All,54.42657378
24045,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2049.0,All,56.733671650000005
24046,RateOfProductionByTechnology,CR,,Techs_He_Freight,E6TDFREHEA,,2050.0,All,59.16836937
24047,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2018.0,All,6.318791999999999
24048,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2019.0,All,6.46629
24049,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2020.0,All,6.197148
24050,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2021.0,All,6.442482
24051,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2022.0,All,6.684467999999999
24052,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2023.0,All,6.887952
24053,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2024.0,All,7.091064
24054,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2025.0,All,7.303499999999999
24055,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2026.0,All,7.526303999999999
24056,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2027.0,All,7.759733999999999
24057,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2028.0,All,8.0044
24058,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2029.0,All,8.2612
24059,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2030.0,All,8.530976629999998
24060,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2031.0,All,8.81333981
24061,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2032.0,All,9.10983975
24062,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2033.0,All,9.42122049
24063,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2034.0,All,9.74804006
24064,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2035.0,All,10.09160053
24065,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2036.0,All,10.45208791
24066,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2037.0,All,10.831362300000002
24067,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2038.0,All,11.22998173
24068,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2039.0,All,11.64906226
24069,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2040.0,All,12.08990596
24070,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2041.0,All,12.55400091
24071,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2042.0,All,13.04227716
24072,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2043.0,All,13.556408800000002
24073,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2044.0,All,14.09806992
24074,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2045.0,All,14.66935118
24075,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2046.0,All,15.270753839999998
24076,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2047.0,All,15.90489602
24077,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2048.0,All,16.57382394
24078,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2049.0,All,17.279211779999997
24079,RateOfProductionByTechnology,CR,,Techs_Li_Freight,E6TDFRELIG,,2050.0,All,18.02403586
24080,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2023.0,All,0.1443
24081,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2024.0,All,0.2028
24082,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2025.0,All,0.2816
24083,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2026.0,All,0.385
24084,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2027.0,All,0.5161
24085,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2028.0,All,0.6759
24086,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2029.0,All,0.8618
24087,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2030.0,All,1.0672
24088,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2031.0,All,1.282
24089,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2032.0,All,1.4953
24090,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2033.0,All,1.6974
24091,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2034.0,All,1.8813
24092,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2035.0,All,2.0441
24093,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2036.0,All,2.1858
24094,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2037.0,All,2.308
24095,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2038.0,All,2.4139
24096,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2039.0,All,2.5063
24097,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2040.0,All,2.5882
24098,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2041.0,All,2.6619
24099,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2042.0,All,2.7294
24100,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2043.0,All,2.7922
24101,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2044.0,All,2.8513
24102,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2045.0,All,2.9077
24103,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2046.0,All,2.9619
24104,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2047.0,All,3.0144
24105,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2048.0,All,3.0653
24106,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2049.0,All,3.1152
24107,RateOfProductionByTechnology,CR,,TRANE6NOMOT,E6TRNOMOT,,2050.0,All,3.1639
24108,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2018.0,All,41.87096993003235
24109,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2019.0,All,41.40342991580872
24110,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2020.0,All,37.00212186182796
24111,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2021.0,All,39.091629700000006
24112,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2022.0,All,41.240835159472304
24113,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2023.0,All,40.416508663692056
24114,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2024.0,All,39.67423634633164
24115,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2025.0,All,38.844585355440586
24116,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2026.0,All,37.14844162005378
24117,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2027.0,All,36.16595235290256
24118,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2028.0,All,35.20759664121995
24119,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2029.0,All,34.221350194307526
24120,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2030.0,All,32.67570600385109
24121,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2031.0,All,31.896585724982256
24122,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2032.0,All,31.0394647694612
24123,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2033.0,All,29.74291707115455
24124,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2034.0,All,28.050229151802125
24125,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2035.0,All,26.101999932472005
24126,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2036.0,All,24.296532255797214
24127,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2037.0,All,22.53120049055708
24128,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2038.0,All,19.579367453562377
24129,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2039.0,All,16.600847112361112
24130,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2040.0,All,14.59640590029466
24131,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2041.0,All,12.266995181731286
24132,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2042.0,All,10.894055249551322
24133,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2043.0,All,9.907678475109776
24134,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2044.0,All,9.104047767782994
24135,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2045.0,All,8.39772196728116
24136,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2046.0,All,7.779983575905232
24137,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2047.0,All,7.158013480334254
24138,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2048.0,All,6.830735858482673
24139,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2049.0,All,6.553476837911198
24140,RateOfProductionByTechnologyByMode,CR,1.0,DIST_DSL,E1DSL,,2050.0,All,6.2274988457494285
24141,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2018.0,All,41.58767322
24142,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2019.0,All,43.02150771
24143,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2020.0,All,33.41172868
24144,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2021.0,All,37.461439760000005
24145,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2022.0,All,41.86970926933333
24146,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2023.0,All,41.87955988416798
24147,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2024.0,All,41.85105642145736
24148,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2025.0,All,41.723082033880985
24149,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2026.0,All,41.632056605278194
24150,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2027.0,All,41.616419550607375
24151,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2028.0,All,41.62423007935029
24152,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2029.0,All,41.49652691516536
24153,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2030.0,All,41.24946769880976
24154,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2031.0,All,41.42952485764873
24155,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2032.0,All,41.1363874698954
24156,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2033.0,All,40.45260887436143
24157,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2034.0,All,38.90407309638386
24158,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2035.0,All,36.705796382315
24159,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2036.0,All,33.011113316657216
24160,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2037.0,All,27.98030021371031
24161,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2038.0,All,23.52253391213354
24162,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2039.0,All,19.161151599454648
24163,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2040.0,All,15.427883080476466
24164,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2041.0,All,12.805446633290998
24165,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2042.0,All,10.843844381470507
24166,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2043.0,All,9.347418340469924
24167,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2044.0,All,8.311325688262537
24168,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2045.0,All,7.460206172135126
24169,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2046.0,All,7.557607232549326
24170,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2047.0,All,7.935677673045578
24171,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2048.0,All,7.940818441702298
24172,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2049.0,All,7.787852384207862
24173,RateOfProductionByTechnologyByMode,CR,1.0,DIST_GSL,E1GSL,,2050.0,All,7.974342820549261
24174,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2018.0,All,7.415000000000002
24175,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2019.0,All,7.7012
24176,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2020.0,All,8.0235
24177,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2021.0,All,8.3247
24178,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2022.0,All,8.6257
24179,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2023.0,All,9.60962924
24180,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2024.0,All,10.60373908
24181,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2025.0,All,11.5073678
24182,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2026.0,All,12.43527287
24183,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2027.0,All,13.39305044
24184,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2028.0,All,14.36710402
24185,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2029.0,All,15.37454275
24186,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2030.0,All,16.41235282
24187,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2031.0,All,16.470566149999996
24188,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2032.0,All,16.51687103
24189,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2033.0,All,16.55033457
24190,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2034.0,All,16.5705479
24191,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2035.0,All,16.210174882397297
24192,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2036.0,All,15.282269812397296
24193,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2037.0,All,14.324492242397296
24194,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2038.0,All,13.350438662397297
24195,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2039.0,All,12.342999932397296
24196,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2040.0,All,11.305189862397295
24197,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2041.0,All,11.0822765323973
24198,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2042.0,All,10.734971652397295
24199,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2043.0,All,10.617404005483872
24200,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2044.0,All,10.76736448
24201,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2045.0,All,10.9675562
24202,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2046.0,All,10.9675562
24203,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2047.0,All,10.9675562
24204,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2048.0,All,10.9675562
24205,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2049.0,All,10.9675562
24206,RateOfProductionByTechnologyByMode,CR,1.0,DIST_LPG,E1LPG,,2050.0,All,10.9675562
24207,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2018.0,All,5.1845
24208,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2019.0,All,4.6132
24209,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2020.0,All,4.1614
24210,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2021.0,All,4.2846
24211,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2022.0,All,4.50515
24212,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2023.0,All,4.3036
24213,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2024.0,All,4.0984
24214,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2025.0,All,3.8503
24215,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2026.0,All,3.60435
24216,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2027.0,All,3.36055
24217,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2028.0,All,3.1187500000000004
24218,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2029.0,All,2.8791
24219,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2030.0,All,2.6413
24220,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2031.0,All,2.5199
24221,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2032.0,All,2.4003
24222,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2033.0,All,2.2826
24223,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2034.0,All,2.1668
24224,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2035.0,All,2.0528
24225,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2036.0,All,1.9409
24226,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2037.0,All,1.8308
24227,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2038.0,All,1.7228
24228,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2039.0,All,1.6167
24229,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2040.0,All,1.5128
24230,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2041.0,All,1.411
24231,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2042.0,All,1.3115
24232,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2043.0,All,1.2143
24233,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2044.0,All,1.1196
24234,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2045.0,All,1.0274
24235,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2046.0,All,0.9379
24236,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2047.0,All,0.8511999999999998
24237,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2048.0,All,0.7673999999999999
24238,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2049.0,All,0.6867999999999999
24239,RateOfProductionByTechnologyByMode,CR,1.0,DIST_FOI,E1FO1,,2050.0,All,0.6094
24240,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2018.0,All,13.8015817056
24241,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2019.0,All,13.9929160176
24242,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2020.0,All,14.1842503296
24243,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2021.0,All,14.3787735468
24244,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2022.0,All,14.570107858799998
24245,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2023.0,All,14.570107858799998
24246,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2024.0,All,14.570107858799998
24247,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2025.0,All,14.570107858799998
24248,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2026.0,All,14.570107858799998
24249,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2027.0,All,14.570107858799998
24250,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2028.0,All,14.570107858799998
24251,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2029.0,All,14.570107858799998
24252,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2030.0,All,14.570107858799998
24253,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2031.0,All,14.570107858799998
24254,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2032.0,All,14.573296763999998
24255,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2033.0,All,14.573296763999998
24256,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2034.0,All,14.573296763999998
24257,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2035.0,All,14.573296763999998
24258,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2036.0,All,14.573296763999998
24259,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2037.0,All,14.573296763999998
24260,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2038.0,All,14.573296763999998
24261,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2039.0,All,14.573296763999998
24262,RateOfProductionByTechnologyByMode,CR,1.0,PPHDAM,E1ELE,,2040.0,All,14.573296763999998
