,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
6308,CR,1.0,Techs_Sedan,,Congestion,2047.0,,,,,,0.4071874,,,,,,,,,,,,,,,,,,,,
6309,CR,1.0,Techs_Sedan,,Congestion,2048.0,,,,,,0.4146213507979099,,,,,,,,,,,,,,,,,,,,
6310,CR,1.0,Techs_Sedan,,Congestion,2049.0,,,,,,0.41656681456035,,,,,,,,,,,,,,,,,,,,
6311,CR,1.0,Techs_Sedan,,Congestion,2050.0,,,,,,0.4181284965060075,,,,,,,,,,,,,,,,,,,,
6312,CR,1.0,Techs_Motos,,Accidents,2018.0,,,,,,1.99964142,,,,,,,,,,,,,,,,,,,,
6313,CR,1.0,Techs_Motos,,Accidents,2019.0,,,,,,2.04174621,,,,,,,,,,,,,,,,,,,,
6314,CR,1.0,Techs_Motos,,Accidents,2020.0,,,,,,1.53948312,,,,,,,,,,,,,,,,,,,,
6315,CR,1.0,Techs_Motos,,Accidents,2021.0,,,,,,1.7796454199999998,,,,,,,,,,,,,,,,,,,,
6316,CR,1.0,Techs_Motos,,Accidents,2022.0,,,,,,2.04302952,,,,,,,,,,,,,,,,,,,,
6317,CR,1.0,Techs_Motos,,Accidents,2023.0,,,,,,2.08788426,,,,,,,,,,,,,,,,,,,,
6318,CR,1.0,Techs_Motos,,Accidents,2024.0,,,,,,2.13921666,,,,,,,,,,,,,,,,,,,,
6319,CR,1.0,Techs_Motos,,Accidents,2025.0,,,,,,2.18932686,,,,,,,,,,,,,,,,,,,,
6320,CR,1.0,Techs_Motos,,Accidents,2026.0,,,,,,2.23809264,,,,,,,,,,,,,,,,,,,,
6321,CR,1.0,Techs_Motos,,Accidents,2027.0,,,,,,2.28496401,,,,,,,,,,,,,,,,,,,,
6322,CR,1.0,Techs_Motos,,Accidents,2028.0,,,,,,2.32987986,,,,,,,,,,,,,,,,,,,,
6323,CR,1.0,Techs_Motos,,Accidents,2029.0,,,,,,2.3729013,,,,,,,,,,,,,,,,,,,,
6324,CR,1.0,Techs_Motos,,Accidents,2030.0,,,,,,2.41402833,,,,,,,,,,,,,,,,,,,,
6325,CR,1.0,Techs_Motos,,Accidents,2031.0,,,,,,2.4536276100000003,,,,,,,,,,,,,,,,,,,,
6326,CR,1.0,Techs_Motos,,Accidents,2032.0,,,,,,2.49163803,,,,,,,,,,,,,,,,,,,,
6327,CR,1.0,Techs_Motos,,Accidents,2033.0,,,,,,2.5268985,,,,,,,,,,,,,,,,,,,,
6328,CR,1.0,Techs_Motos,,Accidents,2034.0,,,,,,2.60731926,,,,,,,,,,,,,,,,,,,,
6329,CR,1.0,Techs_Motos,,Accidents,2035.0,,,,,,2.57890311,,,,,,,,,,,,,,,,,,,,
6330,CR,1.0,Techs_Motos,,Accidents,2036.0,,,,,,2.58629742,,,,,,,,,,,,,,,,,,,,
6331,CR,1.0,Techs_Motos,,Accidents,2037.0,,,,,,2.5751754,,,,,,,,,,,,,,,,,,,,
6332,CR,1.0,Techs_Motos,,Accidents,2038.0,,,,,,2.54608704,,,,,,,,,,,,,,,,,,,,
6333,CR,1.0,Techs_Motos,,Accidents,2039.0,,,,,,2.50789329,,,,,,,,,,,,,,,,,,,,
6334,CR,1.0,Techs_Motos,,Accidents,2040.0,,,,,,2.47458834,,,,,,,,,,,,,,,,,,,,
6335,CR,1.0,Techs_Motos,,Accidents,2041.0,,,,,,2.45656089,,,,,,,,,,,,,,,,,,,,
6336,CR,1.0,Techs_Motos,,Accidents,2042.0,,,,,,2.45674422,,,,,,,,,,,,,,,,,,,,
6337,CR,1.0,Techs_Motos,,Accidents,2043.0,,,,,,2.47220505,,,,,,,,,,,,,,,,,,,,
6338,CR,1.0,Techs_Motos,,Accidents,2044.0,,,,,,2.49836013,,,,,,,,,,,,,,,,,,,,
6339,CR,1.0,Techs_Motos,,Accidents,2045.0,,,,,,2.53129842,,,,,,,,,,,,,,,,,,,,
6340,CR,1.0,Techs_Motos,,Accidents,2046.0,,,,,,2.56808664,,,,,,,,,,,,,,,,,,,,
6341,CR,1.0,Techs_Motos,,Accidents,2047.0,,,,,,2.60701371,,,,,,,,,,,,,,,,,,,,
6342,CR,1.0,Techs_Motos,,Accidents,2048.0,,,,,,2.64691854,,,,,,,,,,,,,,,,,,,,
6343,CR,1.0,Techs_Motos,,Accidents,2049.0,,,,,,2.68719003,,,,,,,,,,,,,,,,,,,,
6344,CR,1.0,Techs_Motos,,Accidents,2050.0,,,,,,2.72746152,,,,,,,,,,,,,,,,,,,,
6345,CR,1.0,Techs_Motos,,Congestion,2018.0,,,,,,0.1505211999999999,,,,,,,,,,,,,,,,,,,,
6346,CR,1.0,Techs_Motos,,Congestion,2019.0,,,,,,0.1536905999999999,,,,,,,,,,,,,,,,,,,,
6347,CR,1.0,Techs_Motos,,Congestion,2020.0,,,,,,0.1158832,,,,,,,,,,,,,,,,,,,,
6348,CR,1.0,Techs_Motos,,Congestion,2021.0,,,,,,0.1339612,,,,,,,,,,,,,,,,,,,,
6349,CR,1.0,Techs_Motos,,Congestion,2022.0,,,,,,0.1537871999999999,,,,,,,,,,,,,,,,,,,,
6350,CR,1.0,Techs_Motos,,Congestion,2023.0,,,,,,0.1571635999999999,,,,,,,,,,,,,,,,,,,,
6351,CR,1.0,Techs_Motos,,Congestion,2024.0,,,,,,0.1610275999999999,,,,,,,,,,,,,,,,,,,,
6352,CR,1.0,Techs_Motos,,Congestion,2025.0,,,,,,0.1647996,,,,,,,,,,,,,,,,,,,,
6353,CR,1.0,Techs_Motos,,Congestion,2026.0,,,,,,0.1684703999999999,,,,,,,,,,,,,,,,,,,,
6354,CR,1.0,Techs_Motos,,Congestion,2027.0,,,,,,0.1719986,,,,,,,,,,,,,,,,,,,,
6355,CR,1.0,Techs_Motos,,Congestion,2028.0,,,,,,0.1753796,,,,,,,,,,,,,,,,,,,,
6356,CR,1.0,Techs_Motos,,Congestion,2029.0,,,,,,0.178618,,,,,,,,,,,,,,,,,,,,
6357,CR,1.0,Techs_Motos,,Congestion,2030.0,,,,,,0.1817137999999999,,,,,,,,,,,,,,,,,,,,
6358,CR,1.0,Techs_Motos,,Congestion,2031.0,,,,,,0.1846946,,,,,,,,,,,,,,,,,,,,
6359,CR,1.0,Techs_Motos,,Congestion,2032.0,,,,,,0.1875557999999999,,,,,,,,,,,,,,,,,,,,
6360,CR,1.0,Techs_Motos,,Congestion,2033.0,,,,,,0.1902099999999999,,,,,,,,,,,,,,,,,,,,
6361,CR,1.0,Techs_Motos,,Congestion,2034.0,,,,,,0.1962636,,,,,,,,,,,,,,,,,,,,
6362,CR,1.0,Techs_Motos,,Congestion,2035.0,,,,,,0.1941246,,,,,,,,,,,,,,,,,,,,
6363,CR,1.0,Techs_Motos,,Congestion,2036.0,,,,,,0.1946811999999999,,,,,,,,,,,,,,,,,,,,
6364,CR,1.0,Techs_Motos,,Congestion,2037.0,,,,,,0.193844,,,,,,,,,,,,,,,,,,,,
6365,CR,1.0,Techs_Motos,,Congestion,2038.0,,,,,,0.1916544,,,,,,,,,,,,,,,,,,,,
6366,CR,1.0,Techs_Motos,,Congestion,2039.0,,,,,,0.1887794,,,,,,,,,,,,,,,,,,,,
6367,CR,1.0,Techs_Motos,,Congestion,2040.0,,,,,,0.1862724,,,,,,,,,,,,,,,,,,,,
6368,CR,1.0,Techs_Motos,,Congestion,2041.0,,,,,,0.1849153999999999,,,,,,,,,,,,,,,,,,,,
6369,CR,1.0,Techs_Motos,,Congestion,2042.0,,,,,,0.1849291999999999,,,,,,,,,,,,,,,,,,,,
6370,CR,1.0,Techs_Motos,,Congestion,2043.0,,,,,,0.1860929999999999,,,,,,,,,,,,,,,,,,,,
6371,CR,1.0,Techs_Motos,,Congestion,2044.0,,,,,,0.1880618,,,,,,,,,,,,,,,,,,,,
6372,CR,1.0,Techs_Motos,,Congestion,2045.0,,,,,,0.1905411999999999,,,,,,,,,,,,,,,,,,,,
6373,CR,1.0,Techs_Motos,,Congestion,2046.0,,,,,,0.1933103999999999,,,,,,,,,,,,,,,,,,,,
6374,CR,1.0,Techs_Motos,,Congestion,2047.0,,,,,,0.1962405999999999,,,,,,,,,,,,,,,,,,,,
6375,CR,1.0,Techs_Motos,,Congestion,2048.0,,,,,,0.1992444,,,,,,,,,,,,,,,,,,,,
6376,CR,1.0,Techs_Motos,,Congestion,2049.0,,,,,,0.2022757999999999,,,,,,,,,,,,,,,,,,,,
6377,CR,1.0,Techs_Motos,,Congestion,2050.0,,,,,,0.2053071999999999,,,,,,,,,,,,,,,,,,,,
6378,CR,1.0,Techs_Buses,,Accidents,2018.0,,,,,,0.0142277699999999,,,,,,,,,,,,,,,,,,,,
6379,CR,1.0,Techs_Buses,,Accidents,2019.0,,,,,,0.0145315144688811,,,,,,,,,,,,,,,,,,,,
6380,CR,1.0,Techs_Buses,,Accidents,2020.0,,,,,,0.0109545,,,,,,,,,,,,,,,,,,,,
6381,CR,1.0,Techs_Buses,,Accidents,2021.0,,,,,,0.0126647099999999,,,,,,,,,,,,,,,,,,,,
6382,CR,1.0,Techs_Buses,,Accidents,2022.0,,,,,,0.0145900763958041,,,,,,,,,,,,,,,,,,,,
6383,CR,1.0,Techs_Buses,,Accidents,2023.0,,,,,,0.0150138266895618,,,,,,,,,,,,,,,,,,,,
6384,CR,1.0,Techs_Buses,,Accidents,2024.0,,,,,,0.0153941788155929,,,,,,,,,,,,,,,,,,,,
6385,CR,1.0,Techs_Buses,,Accidents,2025.0,,,,,,0.015823155317405,,,,,,,,,,,,,,,,,,,,
6386,CR,1.0,Techs_Buses,,Accidents,2026.0,,,,,,0.0143661894903111,,,,,,,,,,,,,,,,,,,,
6387,CR,1.0,Techs_Buses,,Accidents,2027.0,,,,,,0.0147828434135743,,,,,,,,,,,,,,,,,,,,
6388,CR,1.0,Techs_Buses,,Accidents,2028.0,,,,,,0.0152063076371051,,,,,,,,,,,,,,,,,,,,
6389,CR,1.0,Techs_Buses,,Accidents,2029.0,,,,,,0.0155979762262501,,,,,,,,,,,,,,,,,,,,
6390,CR,1.0,Techs_Buses,,Accidents,2030.0,,,,,,0.0160503280745382,,,,,,,,,,,,,,,,,,,,
6391,CR,1.0,Techs_Buses,,Accidents,2031.0,,,,,,0.0164830237374198,,,,,,,,,,,,,,,,,,,,
6392,CR,1.0,Techs_Buses,,Accidents,2032.0,,,,,,0.0170173802003187,,,,,,,,,,,,,,,,,,,,
6393,CR,1.0,Techs_Buses,,Accidents,2033.0,,,,,,0.0176378402587964,,,,,,,,,,,,,,,,,,,,
6394,CR,1.0,Techs_Buses,,Accidents,2034.0,,,,,,0.0183552625867044,,,,,,,,,,,,,,,,,,,,
6395,CR,1.0,Techs_Buses,,Accidents,2035.0,,,,,,0.0193598586149847,,,,,,,,,,,,,,,,,,,,
6396,CR,1.0,Techs_Buses,,Accidents,2036.0,,,,,,0.0206672596697819,,,,,,,,,,,,,,,,,,,,
6397,CR,1.0,Techs_Buses,,Accidents,2037.0,,,,,,0.0224869276368953,,,,,,,,,,,,,,,,,,,,
6398,CR,1.0,Techs_Buses,,Accidents,2038.0,,,,,,0.0247431675170321,,,,,,,,,,,,,,,,,,,,
6399,CR,1.0,Techs_Buses,,Accidents,2039.0,,,,,,0.0271509850682374,,,,,,,,,,,,,,,,,,,,
6400,CR,1.0,Techs_Buses,,Accidents,2040.0,,,,,,0.0295373464916756,,,,,,,,,,,,,,,,,,,,
6401,CR,1.0,Techs_Buses,,Accidents,2041.0,,,,,,0.0315151207763167,,,,,,,,,,,,,,,,,,,,
6402,CR,1.0,Techs_Buses,,Accidents,2042.0,,,,,,0.0331671634471688,,,,,,,,,,,,,,,,,,,,
6403,CR,1.0,Techs_Buses,,Accidents,2043.0,,,,,,0.034395982319426,,,,,,,,,,,,,,,,,,,,
6404,CR,1.0,Techs_Buses,,Accidents,2044.0,,,,,,0.0354619543645001,,,,,,,,,,,,,,,,,,,,
6405,CR,1.0,Techs_Buses,,Accidents,2045.0,,,,,,0.0363737712250907,,,,,,,,,,,,,,,,,,,,
6406,CR,1.0,Techs_Buses,,Accidents,2046.0,,,,,,0.037098882268677,,,,,,,,,,,,,,,,,,,,
6407,CR,1.0,Techs_Buses,,Accidents,2047.0,,,,,,0.0378524660112962,,,,,,,,,,,,,,,,,,,,
6408,CR,1.0,Techs_Buses,,Accidents,2048.0,,,,,,0.0384766806862972,,,,,,,,,,,,,,,,,,,,
6409,CR,1.0,Techs_Buses,,Accidents,2049.0,,,,,,0.0391702484169761,,,,,,,,,,,,,,,,,,,,
6410,CR,1.0,Techs_Buses,,Accidents,2050.0,,,,,,0.039845256799588,,,,,,,,,,,,,,,,,,,,
6411,CR,1.0,Techs_Buses,,Congestion,2018.0,,,,,,0.0391589999999999,,,,,,,,,,,,,,,,,,,,
6412,CR,1.0,Techs_Buses,,Congestion,2019.0,,,,,,0.0399949939510489,,,,,,,,,,,,,,,,,,,,
6413,CR,1.0,Techs_Buses,,Congestion,2020.0,,,,,,0.03015,,,,,,,,,,,,,,,,,,,,
6414,CR,1.0,Techs_Buses,,Congestion,2021.0,,,,,,0.0348569999999999,,,,,,,,,,,,,,,,,,,,
6415,CR,1.0,Techs_Buses,,Congestion,2022.0,,,,,,0.0401561735664335,,,,,,,,,,,,,,,,,,,,
6416,CR,1.0,Techs_Buses,,Congestion,2023.0,,,,,,0.0409468000624414,,,,,,,,,,,,,,,,,,,,
6417,CR,1.0,Techs_Buses,,Congestion,2024.0,,,,,,0.0417312076326314,,,,,,,,,,,,,,,,,,,,
6418,CR,1.0,Techs_Buses,,Congestion,2025.0,,,,,,0.0425099695094463,,,,,,,,,,,,,,,,,,,,
6419,CR,1.0,Techs_Buses,,Congestion,2026.0,,,,,,0.0383666781640357,,,,,,,,,,,,,,,,,,,,
6420,CR,1.0,Techs_Buses,,Congestion,2027.0,,,,,,0.0391310560947557,,,,,,,,,,,,,,,,,,,,
6421,CR,1.0,Techs_Buses,,Congestion,2028.0,,,,,,0.0398999325754946,,,,,,,,,,,,,,,,,,,,
6422,CR,1.0,Techs_Buses,,Congestion,2029.0,,,,,,0.0406903727641306,,,,,,,,,,,,,,,,,,,,
6423,CR,1.0,Techs_Buses,,Congestion,2030.0,,,,,,0.0415094691582885,,,,,,,,,,,,,,,,,,,,
6424,CR,1.0,Techs_Buses,,Congestion,2031.0,,,,,,0.0423849181819368,,,,,,,,,,,,,,,,,,,,
6425,CR,1.0,Techs_Buses,,Congestion,2032.0,,,,,,0.0433870883294245,,,,,,,,,,,,,,,,,,,,
6426,CR,1.0,Techs_Buses,,Congestion,2033.0,,,,,,0.0445900455980808,,,,,,,,,,,,,,,,,,,,
6427,CR,1.0,Techs_Buses,,Congestion,2034.0,,,,,,0.0461445148827765,,,,,,,,,,,,,,,,,,,,
6428,CR,1.0,Techs_Buses,,Congestion,2035.0,,,,,,0.0482655754944219,,,,,,,,,,,,,,,,,,,,
6429,CR,1.0,Techs_Buses,,Congestion,2036.0,,,,,,0.0512411396771452,,,,,,,,,,,,,,,,,,,,
6430,CR,1.0,Techs_Buses,,Congestion,2037.0,,,,,,0.0552957236972836,,,,,,,,,,,,,,,,,,,,
6431,CR,1.0,Techs_Buses,,Congestion,2038.0,,,,,,0.060349189065932,,,,,,,,,,,,,,,,,,,,
6432,CR,1.0,Techs_Buses,,Congestion,2039.0,,,,,,0.0658649233461284,,,,,,,,,,,,,,,,,,,,
6433,CR,1.0,Techs_Buses,,Congestion,2040.0,,,,,,0.0710791760494869,,,,,,,,,,,,,,,,,,,,
6434,CR,1.0,Techs_Buses,,Congestion,2041.0,,,,,,0.0754351295177794,,,,,,,,,,,,,,,,,,,,
6435,CR,1.0,Techs_Buses,,Congestion,2042.0,,,,,,0.0787610741489496,,,,,,,,,,,,,,,,,,,,
6436,CR,1.0,Techs_Buses,,Congestion,2043.0,,,,,,0.081250351935652,,,,,,,,,,,,,,,,,,,,
6437,CR,1.0,Techs_Buses,,Congestion,2044.0,,,,,,0.0831139555417971,,,,,,,,,,,,,,,,,,,,
6438,CR,1.0,Techs_Buses,,Congestion,2045.0,,,,,,0.0845901656397459,,,,,,,,,,,,,,,,,,,,
6439,CR,1.0,Techs_Buses,,Congestion,2046.0,,,,,,0.0858328895676332,,,,,,,,,,,,,,,,,,,,
6440,CR,1.0,Techs_Buses,,Congestion,2047.0,,,,,,0.0869061719647108,,,,,,,,,,,,,,,,,,,,
6441,CR,1.0,Techs_Buses,,Congestion,2048.0,,,,,,0.0878908949686992,,,,,,,,,,,,,,,,,,,,
6442,CR,1.0,Techs_Buses,,Congestion,2049.0,,,,,,0.0887990518268981,,,,,,,,,,,,,,,,,,,,
6443,CR,1.0,Techs_Buses,,Congestion,2050.0,,,,,,0.0896518277990731,,,,,,,,,,,,,,,,,,,,
6444,CR,1.0,Techs_Microbuses,,Accidents,2018.0,,,,,,0.0042842578453574,,,,,,,,,,,,,,,,,,,,
6445,CR,1.0,Techs_Microbuses,,Accidents,2019.0,,,,,,0.0043752299999999,,,,,,,,,,,,,,,,,,,,
6446,CR,1.0,Techs_Microbuses,,Accidents,2020.0,,,,,,0.0032977399999999,,,,,,,,,,,,,,,,,,,,
6447,CR,1.0,Techs_Microbuses,,Accidents,2021.0,,,,,,0.0038134799999999,,,,,,,,,,,,,,,,,,,,
6448,CR,1.0,Techs_Microbuses,,Accidents,2022.0,,,,,,0.0043313599999999,,,,,,,,,,,,,,,,,,,,
6449,CR,1.0,Techs_Microbuses,,Accidents,2023.0,,,,,,0.00445932,,,,,,,,,,,,,,,,,,,,
6450,CR,1.0,Techs_Microbuses,,Accidents,2024.0,,,,,,0.0045823599999999,,,,,,,,,,,,,,,,,,,,
6451,CR,1.0,Techs_Microbuses,,Accidents,2025.0,,,,,,0.0047090999999999,,,,,,,,,,,,,,,,,,,,
6452,CR,1.0,Techs_Microbuses,,Accidents,2026.0,,,,,,0.0042515,,,,,,,,,,,,,,,,,,,,
6453,CR,1.0,Techs_Microbuses,,Accidents,2027.0,,,,,,0.0043734,,,,,,,,,,,,,,,,,,,,
6454,CR,1.0,Techs_Microbuses,,Accidents,2028.0,,,,,,0.00449904,,,,,,,,,,,,,,,,,,,,
6455,CR,1.0,Techs_Microbuses,,Accidents,2029.0,,,,,,0.00462509,,,,,,,,,,,,,,,,,,,,
6456,CR,1.0,Techs_Microbuses,,Accidents,2030.0,,,,,,0.00475722,,,,,,,,,,,,,,,,,,,,
6457,CR,1.0,Techs_Microbuses,,Accidents,2031.0,,,,,,0.0048989999999999,,,,,,,,,,,,,,,,,,,,
6458,CR,1.0,Techs_Microbuses,,Accidents,2032.0,,,,,,0.00501285,,,,,,,,,,,,,,,,,,,,
6459,CR,1.0,Techs_Microbuses,,Accidents,2033.0,,,,,,0.0051967999999999,,,,,,,,,,,,,,,,,,,,
6460,CR,1.0,Techs_Microbuses,,Accidents,2034.0,,,,,,0.00542061,,,,,,,,,,,,,,,,,,,,
6461,CR,1.0,Techs_Microbuses,,Accidents,2035.0,,,,,,0.0057182799999999,,,,,,,,,,,,,,,,,,,,
6462,CR,1.0,Techs_Microbuses,,Accidents,2036.0,,,,,,0.00612017,,,,,,,,,,,,,,,,,,,,
6463,CR,1.0,Techs_Microbuses,,Accidents,2037.0,,,,,,0.0066587999999999,,,,,,,,,,,,,,,,,,,,
6464,CR,1.0,Techs_Microbuses,,Accidents,2038.0,,,,,,0.0073229199999999,,,,,,,,,,,,,,,,,,,,
6465,CR,1.0,Techs_Microbuses,,Accidents,2039.0,,,,,,0.0079932599999999,,,,,,,,,,,,,,,,,,,,
6466,CR,1.0,Techs_Microbuses,,Accidents,2040.0,,,,,,0.0086986,,,,,,,,,,,,,,,,,,,,
6467,CR,1.0,Techs_Microbuses,,Accidents,2041.0,,,,,,0.00930003,,,,,,,,,,,,,,,,,,,,
6468,CR,1.0,Techs_Microbuses,,Accidents,2042.0,,,,,,0.0097910399999999,,,,,,,,,,,,,,,,,,,,
6469,CR,1.0,Techs_Microbuses,,Accidents,2043.0,,,,,,0.01017375,,,,,,,,,,,,,,,,,,,,
6470,CR,1.0,Techs_Microbuses,,Accidents,2044.0,,,,,,0.01049328,,,,,,,,,,,,,,,,,,,,
6471,CR,1.0,Techs_Microbuses,,Accidents,2045.0,,,,,,0.01076325,,,,,,,,,,,,,,,,,,,,
6472,CR,1.0,Techs_Microbuses,,Accidents,2046.0,,,,,,0.01091438,,,,,,,,,,,,,,,,,,,,
6473,CR,1.0,Techs_Microbuses,,Accidents,2047.0,,,,,,0.01113856,,,,,,,,,,,,,,,,,,,,
6474,CR,1.0,Techs_Microbuses,,Accidents,2048.0,,,,,,0.01134684,,,,,,,,,,,,,,,,,,,,
6475,CR,1.0,Techs_Microbuses,,Accidents,2049.0,,,,,,0.0115517999999999,,,,,,,,,,,,,,,,,,,,
6476,CR,1.0,Techs_Microbuses,,Accidents,2050.0,,,,,,0.01175332,,,,,,,,,,,,,,,,,,,,
6477,CR,1.0,Techs_Microbuses,,Congestion,2018.0,,,,,,0.0184183047557424,,,,,,,,,,,,,,,,,,,,
6478,CR,1.0,Techs_Microbuses,,Congestion,2019.0,,,,,,0.0188094,,,,,,,,,,,,,,,,,,,,
6479,CR,1.0,Techs_Microbuses,,Congestion,2020.0,,,,,,0.0141771999999999,,,,,,,,,,,,,,,,,,,,
6480,CR,1.0,Techs_Microbuses,,Congestion,2021.0,,,,,,0.0163944,,,,,,,,,,,,,,,,,,,,
6481,CR,1.0,Techs_Microbuses,,Congestion,2022.0,,,,,,0.0186208,,,,,,,,,,,,,,,,,,,,
6482,CR,1.0,Techs_Microbuses,,Congestion,2023.0,,,,,,0.0189934,,,,,,,,,,,,,,,,,,,,
6483,CR,1.0,Techs_Microbuses,,Congestion,2024.0,,,,,,0.0193383999999999,,,,,,,,,,,,,,,,,,,,
6484,CR,1.0,Techs_Microbuses,,Congestion,2025.0,,,,,,0.0196925999999999,,,,,,,,,,,,,,,,,,,,
6485,CR,1.0,Techs_Microbuses,,Congestion,2026.0,,,,,,0.017779,,,,,,,,,,,,,,,,,,,,
6486,CR,1.0,Techs_Microbuses,,Congestion,2027.0,,,,,,0.018124,,,,,,,,,,,,,,,,,,,,
6487,CR,1.0,Techs_Microbuses,,Congestion,2028.0,,,,,,0.0184782,,,,,,,,,,,,,,,,,,,,
6488,CR,1.0,Techs_Microbuses,,Congestion,2029.0,,,,,,0.0188277999999999,,,,,,,,,,,,,,,,,,,,
6489,CR,1.0,Techs_Microbuses,,Congestion,2030.0,,,,,,0.0191957999999999,,,,,,,,,,,,,,,,,,,,
6490,CR,1.0,Techs_Microbuses,,Congestion,2031.0,,,,,,0.0195959999999999,,,,,,,,,,,,,,,,,,,,
6491,CR,1.0,Techs_Microbuses,,Congestion,2032.0,,,,,,0.0200514,,,,,,,,,,,,,,,,,,,,
6492,CR,1.0,Techs_Microbuses,,Congestion,2033.0,,,,,,0.020608,,,,,,,,,,,,,,,,,,,,
6493,CR,1.0,Techs_Microbuses,,Congestion,2034.0,,,,,,0.0213117999999999,,,,,,,,,,,,,,,,,,,,
6494,CR,1.0,Techs_Microbuses,,Congestion,2035.0,,,,,,0.0222915999999999,,,,,,,,,,,,,,,,,,,,
6495,CR,1.0,Techs_Microbuses,,Congestion,2036.0,,,,,,0.0236578,,,,,,,,,,,,,,,,,,,,
6496,CR,1.0,Techs_Microbuses,,Congestion,2037.0,,,,,,0.0255253999999999,,,,,,,,,,,,,,,,,,,,
6497,CR,1.0,Techs_Microbuses,,Congestion,2038.0,,,,,,0.0278391999999999,,,,,,,,,,,,,,,,,,,,
6498,CR,1.0,Techs_Microbuses,,Congestion,2039.0,,,,,,0.0303875999999999,,,,,,,,,,,,,,,,,,,,
6499,CR,1.0,Techs_Microbuses,,Congestion,2040.0,,,,,,0.032798,,,,,,,,,,,,,,,,,,,,
6500,CR,1.0,Techs_Microbuses,,Congestion,2041.0,,,,,,0.0347806,,,,,,,,,,,,,,,,,,,,
6501,CR,1.0,Techs_Microbuses,,Congestion,2042.0,,,,,,0.0363215999999999,,,,,,,,,,,,,,,,,,,,
6502,CR,1.0,Techs_Microbuses,,Congestion,2043.0,,,,,,0.0374393999999999,,,,,,,,,,,,,,,,,,,,
6503,CR,1.0,Techs_Microbuses,,Congestion,2044.0,,,,,,0.0383087999999999,,,,,,,,,,,,,,,,,,,,
6504,CR,1.0,Techs_Microbuses,,Congestion,2045.0,,,,,,0.0389849999999999,,,,,,,,,,,,,,,,,,,,
6505,CR,1.0,Techs_Microbuses,,Congestion,2046.0,,,,,,0.0395324,,,,,,,,,,,,,,,,,,,,
6506,CR,1.0,Techs_Microbuses,,Congestion,2047.0,,,,,,0.0400292,,,,,,,,,,,,,,,,,,,,
6507,CR,1.0,Techs_Microbuses,,Congestion,2048.0,,,,,,0.0404616,,,,,,,,,,,,,,,,,,,,
6508,CR,1.0,Techs_Microbuses,,Congestion,2049.0,,,,,,0.0408755999999999,,,,,,,,,,,,,,,,,,,,
6509,CR,1.0,Techs_Microbuses,,Congestion,2050.0,,,,,,0.0412712,,,,,,,,,,,,,,,,,,,,
6510,CR,1.0,Techs_Taxis,,Accidents,2018.0,,,,,,0.03721154,,,,,,,,,,,,,,,,,,,,
6511,CR,1.0,Techs_Taxis,,Accidents,2019.0,,,,,,0.0380068599999999,,,,,,,,,,,,,,,,,,,,
6512,CR,1.0,Techs_Taxis,,Accidents,2020.0,,,,,,0.02871914,,,,,,,,,,,,,,,,,,,,
6513,CR,1.0,Techs_Taxis,,Accidents,2021.0,,,,,,0.03307318,,,,,,,,,,,,,,,,,,,,
6514,CR,1.0,Techs_Taxis,,Accidents,2022.0,,,,,,0.0376563799999999,,,,,,,,,,,,,,,,,,,,
6515,CR,1.0,Techs_Taxis,,Accidents,2023.0,,,,,,0.03868263,,,,,,,,,,,,,,,,,,,,
6516,CR,1.0,Techs_Taxis,,Accidents,2024.0,,,,,,0.03976425,,,,,,,,,,,,,,,,,,,,
6517,CR,1.0,Techs_Taxis,,Accidents,2025.0,,,,,,0.0407997,,,,,,,,,,,,,,,,,,,,
6518,CR,1.0,Techs_Taxis,,Accidents,2026.0,,,,,,0.0370921499999999,,,,,,,,,,,,,,,,,,,,
6519,CR,1.0,Techs_Taxis,,Accidents,2027.0,,,,,,0.0381554299999999,,,,,,,,,,,,,,,,,,,,
6520,CR,1.0,Techs_Taxis,,Accidents,2028.0,,,,,,0.0391759399999999,,,,,,,,,,,,,,,,,,,,
6521,CR,1.0,Techs_Taxis,,Accidents,2029.0,,,,,,0.0402283799999999,,,,,,,,,,,,,,,,,,,,
6522,CR,1.0,Techs_Taxis,,Accidents,2030.0,,,,,,0.04138524,,,,,,,,,,,,,,,,,,,,
6523,CR,1.0,Techs_Taxis,,Accidents,2031.0,,,,,,0.04254746,,,,,,,,,,,,,,,,,,,,
6524,CR,1.0,Techs_Taxis,,Accidents,2032.0,,,,,,0.04384537,,,,,,,,,,,,,,,,,,,,
6525,CR,1.0,Techs_Taxis,,Accidents,2033.0,,,,,,0.0451528,,,,,,,,,,,,,,,,,,,,
